" Increased the  funding  available for contestably  funded local television, including $15  million  to produce  quality Kiwi TV programmes  that New Zealanders have watched in large  numbers such as  Billy, Bliss  and  Tangiwai: a  love story.","502"
" Increased the focus on rehabilitation.","701"
" Increased the number  of frontline fisheries  officers to  over 160, with  more than 230  honorary officers.","501"
" Increasing the maximum period for prohibition of a person from managing a company from five years to 10 years, and allowing the High Court to impose orders for an indefinite period.","403"
" Increasing the number of midwives in hospitals.","504"
" Increasing the number of young people in education, training and employment.","706"
" Industry  trainees  achieved 14  per cent  more  credits in 2010 than in  2008.","411"
" Infrastructure recovery from natural disasters.","411"
" Initiate wellness checks / warrant of fitness, 6-monthly minimum, dependent on degree of risk;","504"
" Insulated more than 133,000  privately-owned  homes  through  our  Warm Up  New Zealand:  Heat Smart  scheme.","411"
" Integrate substance abuse strategies with active labour market and local area renewal policies as elucidated in Labour's policy document A Fair Deal to give a new sense of community and community renewal to the drug epidemic black spots.","504"
" Integrated Family Health Centres  are up and running and more are on the way.","504"
" Interest  rates are at  45-year lows.","408"
" International  tourism spending increased  1.5 per cent to $9.7 billion.","410"
" Internet  filters blocking the  worst child abuse sites.","603"
" Introduce a Victims' Code to improve how government agencies interact with victims.","705"
" Introduce greater efficiencies to the legislative process","303"
" introduce market and incentive supports to promote waste enterprises","402"
" Introduce offsetting for pre-1990 forest land owners from 1 January 2013.","703"
" Introduce prudential requirements specific to the accident insurance industry under the Insurance (Prudential Supervision) Act.","403"
" Introduce Tobacco out of Aotearoa Bill.","403"
" Introduced  and  expanded Whanau Ora,  to  help  families  build resilience  and take control of their  own  lives and future.","603"
" Introduced  National Standards, including Maori medium National Standards,  for  literacy and numeracy  in  all primary  and  intermediate  schools.","506"
" Introduced  regular, personalised assessments  for  people living in rest  homes.","504"
" Introduced changes to better target  Working  For Families to lower income earners who  need it the most.","503"
" Introduced experience rating and no-claim  bonuses for employers and  the self-employed,  increasing incentives for  safer  workplaces.","701"
" Introduced new support services for victims  of sexual violence.","504"
" Introduced spot  audits to strengthen  monitoring in rest homes,","504"
" Introduced the highly successful SmartGate initiative  to streamline  trans-Tasman travel.","411"
" Introduced the voluntary 90-day  trial period  for new employees in small  businesses.","401"
" Introducing alcohol interlocks.","605"
" Introducing penalties of up to $1 million for individuals and $5 million for companies if they make misleading statements in product disclosure statements and advertisements.","403"
" Invest in key support staff, such as those focused on improving levels of literacy and numeracy.","506"
" Invest the National Drugs Strategy with fresh political will and impetus.","504"
" Invested  $27.6  million  in developing  the    igovt  service.","411"
" Invested  $5.5 million extending the high definition TV  signal to  10 regional centres.","411"
" Invested  $7600 for each child enrolled  in early  childhood education.","506"
" Invested an extra  $120 million  upgrading and  building state  housing as part of our  Jobs and  Growth  stimulus package.","504"
" Investigating feasibility  of new interisland ferry  terminal at Clifford Bay.","411"
" Investigating the South Island Grid Upgrade potentially worth more than $100 million.","411"
" Investigation work underway on the Puhoi  to  Wellsford motorway  extension.","411"
" Investing  $3. 9  billion  to  upgrade the    National Grid.","411"
" Investing $1.6 billion to upgrade and  electrify Auckland's commuter rail system and  $485  million to  upgrade Wellington's commuter  rail network.","411"
" Investing $12.2  billion  over 10 years  improving  our state highway network.","411"
" Investing in education and health initiatives.","504"
" It  is important  to  create  a  pathway  toward  a  marketbased  approach for   renewable  energy  sources","401"
" It  refuses  to  recognize  the  beneficial  budgetary impact  of  lower  tax  rates,","401"
" It  will avoid leaving a debt burden  for  future generations.","414"
" It  will help keep interest  rates lower for  longer.","408"
" It  will keep  our debt  to foreigners down.","414"
" It has been four years since the Maori Commercial Settlement Act was passed, and most iwi are yet to receive any form of settlement from the Crown. ","705"
" It is  nonsensical  to  spurn  real  job creation  by  putting  almost  all of  our  coastal  waters  off  limits to  energy  exploration,  while urging  other  nations  to  explore their  coasts.  ","701"
" It is better that  dividends go to New  Zealanders than interest on extra  debt  is paid  to foreign lenders.","601"
" It is very simple.","303"
" It's the most important thing the Government  can do  to  help build genuine national savings.","414"
